user_id,rank,item_id,title,predicted_rating,n_training_ratings
389,2,357,One Flew Over the Cuckoo's Nest (1975),4.535,200
389,3,318,Schindler's List (1993),4.528,234
389,4,169,"Wrong Trousers, The (1993)",4.482,87
389,5,647,Ran (1985),4.427,50
389,6,513,"Third Man, The (1949)",4.418,45
389,7,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.415,146
389,8,12,"Usual Suspects, The (1995)",4.408,202
389,9,223,Sling Blade (1996),4.383,100
389,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.375,44
390,1,318,Schindler's List (1993),4.791,234
390,2,64,"Shawshank Redemption, The (1994)",4.77,201
390,3,169,"Wrong Trousers, The (1993)",4.743,87
390,4,178,12 Angry Men (1957),4.741,89
390,5,408,"Close Shave, A (1995)",4.711,89
390,6,513,"Third Man, The (1949)",4.682,45
390,7,483,Casablanca (1942),4.67,178
390,8,22,Braveheart (1995),4.655,201
390,9,174,Raiders of the Lost Ark (1981),4.647,317
390,10,488,Sunset Blvd. (1950),4.625,47
391,1,408,"Close Shave, A (1995)",4.381,89
391,2,318,Schindler's List (1993),4.326,234
391,3,647,Ran (1985),4.308,50
391,4,513,"Third Man, The (1949)",4.303,45
391,5,480,North by Northwest (1959),4.298,134
391,6,169,"Wrong Trousers, The (1993)",4.256,87
391,7,923,Raise the Red Lantern (1991),4.254,43
391,8,178,12 Angry Men (1957),4.25,89
391,9,285,Secrets & Lies (1996),4.236,124
391,10,654,Chinatown (1974),4.23,113
392,1,408,"Close Shave, A (1995)",4.907,89
392,2,483,Casablanca (1942),4.874,178
392,3,64,"Shawshank Redemption, The (1994)",4.862,201
392,4,318,Schindler's List (1993),4.827,234
392,5,12,"Usual Suspects, The (1995)",4.735,202
392,6,923,Raise the Red Lantern (1991),4.697,43
392,7,190,Henry V (1989),4.678,85
392,8,127,"Godfather, The (1972)",4.665,308
392,9,285,Secrets & Lies (1996),4.661,124
392,10,603,Rear Window (1954),4.641,155
393,1,408,"Close Shave, A (1995)",4.367,89
393,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.328,44
393,3,488,Sunset Blvd. (1950),4.322,47
393,4,513,"Third Man, The (1949)",4.301,45
393,5,178,12 Angry Men (1957),4.299,89
393,6,657,"Manchurian Candidate, The (1962)",4.296,101
393,7,174,Raiders of the Lost Ark (1981),4.247,317
393,8,272,Good Will Hunting (1997),4.231,155
393,9,190,Henry V (1989),4.23,85
393,10,50,Star Wars (1977),4.219,438
394,1,318,Schindler's List (1993),4.916,234
394,2,483,Casablanca (1942),4.857,178
394,3,513,"Third Man, The (1949)",4.852,45
394,4,64,"Shawshank Redemption, The (1994)",4.84,201
394,5,408,"Close Shave, A (1995)",4.811,89
394,6,178,12 Angry Men (1957),4.787,89
394,7,169,"Wrong Trousers, The (1993)",4.727,87
394,8,603,Rear Window (1954),4.718,155
394,9,657,"Manchurian Candidate, The (1962)",4.708,101
394,10,427,To Kill a Mockingbird (1962),4.702,176
395,1,408,"Close Shave, A (1995)",4.762,89
395,2,483,Casablanca (1942),4.75,178
395,3,169,"Wrong Trousers, The (1993)",4.737,87
395,4,513,"Third Man, The (1949)",4.71,45
395,5,178,12 Angry Men (1957),4.694,89
395,6,603,Rear Window (1954),4.685,155
395,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.646,44
395,8,511,Lawrence of Arabia (1962),4.629,127
395,9,134,Citizen Kane (1941),4.603,136
395,10,172,"Empire Strikes Back, The (1980)",4.594,268
396,1,169,"Wrong Trousers, The (1993)",4.647,87
396,2,408,"Close Shave, A (1995)",4.612,89
396,3,178,12 Angry Men (1957),4.57,89
396,4,483,Casablanca (1942),4.563,178
396,5,64,"Shawshank Redemption, The (1994)",4.561,201
396,6,318,Schindler's List (1993),4.544,234
396,7,513,"Third Man, The (1949)",4.522,45
396,8,480,North by Northwest (1959),4.513,134
396,9,12,"Usual Suspects, The (1995)",4.508,202
396,10,357,One Flew Over the Cuckoo's Nest (1975),4.497,200
397,1,408,"Close Shave, A (1995)",4.535,89
397,2,513,"Third Man, The (1949)",4.526,45
397,3,64,"Shawshank Redemption, The (1994)",4.451,201
397,4,169,"Wrong Trousers, The (1993)",4.39,87
397,5,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.374,146
397,6,923,Raise the Red Lantern (1991),4.365,43
397,7,647,Ran (1985),4.343,50
397,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.337,44
397,9,488,Sunset Blvd. (1950),4.332,47
397,10,98,"Silence of the Lambs, The (1991)",4.328,290
398,1,408,"Close Shave, A (1995)",4.452,89
398,2,318,Schindler's List (1993),4.423,234
398,3,169,"Wrong Trousers, The (1993)",4.405,87
398,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.333,44
398,5,513,"Third Man, The (1949)",4.31,45
398,6,488,Sunset Blvd. (1950),4.307,47
398,7,313,Titanic (1997),4.272,272
398,8,603,Rear Window (1954),4.264,155
398,9,511,Lawrence of Arabia (1962),4.246,127
398,10,657,"Manchurian Candidate, The (1962)",4.239,101
399,1,408,"Close Shave, A (1995)",4.038,89
399,2,178,12 Angry Men (1957),3.955,89
399,3,483,Casablanca (1942),3.944,178
399,4,657,"Manchurian Candidate, The (1962)",3.916,101
399,5,513,"Third Man, The (1949)",3.913,45
399,6,169,"Wrong Trousers, The (1993)",3.883,87
399,7,313,Titanic (1997),3.879,272
399,8,488,Sunset Blvd. (1950),3.857,47
399,9,603,Rear Window (1954),3.856,155
399,10,190,Henry V (1989),3.847,85
400,1,408,"Close Shave, A (1995)",4.796,89
400,2,64,"Shawshank Redemption, The (1994)",4.728,201
400,3,483,Casablanca (1942),4.683,178
400,4,318,Schindler's List (1993),4.676,234
400,5,178,12 Angry Men (1957),4.662,89
400,6,357,One Flew Over the Cuckoo's Nest (1975),4.645,200
400,7,169,"Wrong Trousers, The (1993)",4.641,87
400,8,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.624,146
400,9,513,"Third Man, The (1949)",4.597,45
400,10,603,Rear Window (1954),4.578,155
401,1,408,"Close Shave, A (1995)",3.833,89
401,2,657,"Manchurian Candidate, The (1962)",3.779,101
401,3,313,Titanic (1997),3.77,272
401,4,178,12 Angry Men (1957),3.762,89
401,5,285,Secrets & Lies (1996),3.755,124
401,6,513,"Third Man, The (1949)",3.755,45
401,7,251,Shall We Dance? (1996),3.725,31
401,8,511,Lawrence of Arabia (1962),3.72,127
401,9,427,To Kill a Mockingbird (1962),3.718,176
401,10,190,Henry V (1989),3.713,85
402,1,513,"Third Man, The (1949)",4.766,45
402,2,318,Schindler's List (1993),4.688,234
402,3,64,"Shawshank Redemption, The (1994)",4.646,201
402,4,178,12 Angry Men (1957),4.642,89
402,5,169,"Wrong Trousers, The (1993)",4.629,87
402,6,357,One Flew Over the Cuckoo's Nest (1975),4.577,200
402,7,647,Ran (1985),4.574,50
402,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.57,44
402,9,603,Rear Window (1954),4.555,155
402,10,657,"Manchurian Candidate, The (1962)",4.554,101
403,1,408,"Close Shave, A (1995)",4.716,89
403,2,318,Schindler's List (1993),4.702,234
403,3,64,"Shawshank Redemption, The (1994)",4.693,201
403,4,174,Raiders of the Lost Ark (1981),4.664,317
403,5,57,Priest (1994),4.554,31
403,6,169,"Wrong Trousers, The (1993)",4.544,87
403,7,483,Casablanca (1942),4.54,178
403,8,178,12 Angry Men (1957),4.525,89
403,9,313,Titanic (1997),4.524,272
403,10,513,"Third Man, The (1949)",4.523,45
404,1,408,"Close Shave, A (1995)",4.594,89
404,2,483,Casablanca (1942),4.524,178
404,3,64,"Shawshank Redemption, The (1994)",4.489,201
404,4,513,"Third Man, The (1949)",4.439,45
404,5,178,12 Angry Men (1957),4.437,89
404,6,318,Schindler's List (1993),4.433,234
404,7,169,"Wrong Trousers, The (1993)",4.413,87
404,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.403,44
404,9,603,Rear Window (1954),4.403,155
404,10,657,"Manchurian Candidate, The (1962)",4.402,101
405,1,251,Shall We Dance? (1996),2.927,31
405,2,408,"Close Shave, A (1995)",2.905,89
405,3,657,"Manchurian Candidate, The (1962)",2.888,101
405,4,496,It's a Wonderful Life (1946),2.883,180
405,5,64,"Shawshank Redemption, The (1994)",2.876,201
405,6,488,Sunset Blvd. (1950),2.859,47
405,7,174,Raiders of the Lost Ark (1981),2.849,317
405,8,178,12 Angry Men (1957),2.848,89
405,9,479,Vertigo (1958),2.822,141
405,10,483,Casablanca (1942),2.819,178
406,1,318,Schindler's List (1993),4.302,234
406,2,408,"Close Shave, A (1995)",4.276,89
406,3,169,"Wrong Trousers, The (1993)",4.254,87
406,4,178,12 Angry Men (1957),4.24,89
406,5,223,Sling Blade (1996),4.178,100
406,6,174,Raiders of the Lost Ark (1981),4.16,317
406,7,313,Titanic (1997),4.147,272
406,8,603,Rear Window (1954),4.145,155
406,9,251,Shall We Dance? (1996),4.132,31
406,10,272,Good Will Hunting (1997),4.13,155
407,1,318,Schindler's List (1993),4.299,234
407,2,513,"Third Man, The (1949)",4.272,45
407,3,64,"Shawshank Redemption, The (1994)",4.27,201
407,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.213,44
407,5,178,12 Angry Men (1957),4.199,89
407,6,357,One Flew Over the Cuckoo's Nest (1975),4.185,200
407,7,12,"Usual Suspects, The (1995)",4.167,202
407,8,480,North by Northwest (1959),4.13,134
407,9,285,Secrets & Lies (1996),4.096,124
407,10,223,Sling Blade (1996),4.086,100
408,1,408,"Close Shave, A (1995)",4.874,89
408,2,483,Casablanca (1942),4.793,178
408,3,169,"Wrong Trousers, The (1993)",4.767,87
408,4,480,North by Northwest (1959),4.688,134
408,5,50,Star Wars (1977),4.676,438
408,6,178,12 Angry Men (1957),4.66,89
408,7,318,Schindler's List (1993),4.659,234
408,8,64,"Shawshank Redemption, The (1994)",4.647,201
408,9,285,Secrets & Lies (1996),4.633,124
408,10,923,Raise the Red Lantern (1991),4.612,43
409,1,408,"Close Shave, A (1995)",4.39,89
409,2,169,"Wrong Trousers, The (1993)",4.351,87
409,3,318,Schindler's List (1993),4.297,234
409,4,178,12 Angry Men (1957),4.207,89
409,5,64,"Shawshank Redemption, The (1994)",4.204,201
409,6,513,"Third Man, The (1949)",4.196,45
409,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.157,44
409,8,603,Rear Window (1954),4.152,155
409,9,302,L.A. Confidential (1997),4.11,205
409,10,488,Sunset Blvd. (1950),4.083,47
410,1,408,"Close Shave, A (1995)",4.262,89
410,2,318,Schindler's List (1993),4.229,234
410,3,64,"Shawshank Redemption, The (1994)",4.228,201
410,4,483,Casablanca (1942),4.226,178
410,5,513,"Third Man, The (1949)",4.208,45
410,6,50,Star Wars (1977),4.146,438
410,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.124,44
410,8,178,12 Angry Men (1957),4.102,89
410,9,169,"Wrong Trousers, The (1993)",4.076,87
410,10,511,Lawrence of Arabia (1962),4.067,127
411,1,408,"Close Shave, A (1995)",4.444,89
411,2,483,Casablanca (1942),4.436,178
411,3,64,"Shawshank Redemption, The (1994)",4.389,201
411,4,178,12 Angry Men (1957),4.336,89
411,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.331,44
411,6,480,North by Northwest (1959),4.314,134
411,7,357,One Flew Over the Cuckoo's Nest (1975),4.302,200
411,8,169,"Wrong Trousers, The (1993)",4.282,87
411,9,127,"Godfather, The (1972)",4.275,308
411,10,98,"Silence of the Lambs, The (1991)",4.263,290
412,1,483,Casablanca (1942),4.459,178
412,2,513,"Third Man, The (1949)",4.367,45
412,3,178,12 Angry Men (1957),4.311,89
412,4,603,Rear Window (1954),4.258,155
412,5,515,"Boot, Das (1981)",4.248,148
412,6,657,"Manchurian Candidate, The (1962)",4.231,101
412,7,427,To Kill a Mockingbird (1962),4.221,176
412,8,98,"Silence of the Lambs, The (1991)",4.208,290
412,9,285,Secrets & Lies (1996),4.207,124
412,10,12,"Usual Suspects, The (1995)",4.185,202
413,1,408,"Close Shave, A (1995)",4.488,89
413,2,318,Schindler's List (1993),4.426,234
413,3,483,Casablanca (1942),4.426,178
413,4,64,"Shawshank Redemption, The (1994)",4.398,201
413,5,12,"Usual Suspects, The (1995)",4.394,202
413,6,513,"Third Man, The (1949)",4.39,45
413,7,169,"Wrong Trousers, The (1993)",4.384,87
413,8,127,"Godfather, The (1972)",4.363,308
413,9,357,One Flew Over the Cuckoo's Nest (1975),4.36,200
413,10,480,North by Northwest (1959),4.347,134
414,1,408,"Close Shave, A (1995)",4.844,89
414,2,483,Casablanca (1942),4.799,178
414,3,169,"Wrong Trousers, The (1993)",4.758,87
414,4,64,"Shawshank Redemption, The (1994)",4.726,201
414,5,513,"Third Man, The (1949)",4.673,45
414,6,923,Raise the Red Lantern (1991),4.666,43
414,7,488,Sunset Blvd. (1950),4.665,47
414,8,318,Schindler's List (1993),4.665,234
414,9,178,12 Angry Men (1957),4.66,89
414,10,603,Rear Window (1954),4.634,155
415,1,408,"Close Shave, A (1995)",4.882,89
415,2,64,"Shawshank Redemption, The (1994)",4.781,201
415,3,12,"Usual Suspects, The (1995)",4.767,202
415,4,318,Schindler's List (1993),4.751,234
415,5,511,Lawrence of Arabia (1962),4.723,127
415,6,169,"Wrong Trousers, The (1993)",4.718,87
415,7,427,To Kill a Mockingbird (1962),4.716,176
415,8,285,Secrets & Lies (1996),4.698,124
415,9,513,"Third Man, The (1949)",4.691,45
415,10,100,Fargo (1996),4.69,376
416,1,408,"Close Shave, A (1995)",4.775,89
416,2,483,Casablanca (1942),4.749,178
416,3,513,"Third Man, The (1949)",4.667,45
416,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.659,44
416,5,192,Raging Bull (1980),4.64,85
416,6,488,Sunset Blvd. (1950),4.596,47
416,7,169,"Wrong Trousers, The (1993)",4.585,87
416,8,511,Lawrence of Arabia (1962),4.573,127
416,9,963,Some Folks Call It a Sling Blade (1993),4.56,31
416,10,57,Priest (1994),4.558,31
417,1,318,Schindler's List (1993),4.302,234
417,2,408,"Close Shave, A (1995)",4.205,89
417,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.169,44
417,4,313,Titanic (1997),4.141,272
417,5,603,Rear Window (1954),4.14,155
417,6,98,"Silence of the Lambs, The (1991)",4.133,290
417,7,272,Good Will Hunting (1997),4.132,155
417,8,647,Ran (1985),4.117,50
417,9,22,Braveheart (1995),4.1,201
417,10,199,"Bridge on the River Kwai, The (1957)",4.096,126
418,1,408,"Close Shave, A (1995)",4.183,89
418,2,178,12 Angry Men (1957),4.14,89
418,3,318,Schindler's List (1993),4.091,234
418,4,357,One Flew Over the Cuckoo's Nest (1975),4.071,200
418,5,169,"Wrong Trousers, The (1993)",4.059,87
418,6,483,Casablanca (1942),4.056,178
418,7,285,Secrets & Lies (1996),4.014,124
418,8,64,"Shawshank Redemption, The (1994)",4.009,201
418,9,50,Star Wars (1977),4.005,438
418,10,603,Rear Window (1954),3.979,155
419,1,318,Schindler's List (1993),4.753,234
419,2,408,"Close Shave, A (1995)",4.717,89
419,3,64,"Shawshank Redemption, The (1994)",4.691,201
419,4,483,Casablanca (1942),4.656,178
419,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.653,44
419,6,513,"Third Man, The (1949)",4.645,45
419,7,190,Henry V (1989),4.578,85
419,8,657,"Manchurian Candidate, The (1962)",4.555,101
419,9,603,Rear Window (1954),4.553,155
419,10,178,12 Angry Men (1957),4.552,89
420,1,408,"Close Shave, A (1995)",4.736,89
420,2,318,Schindler's List (1993),4.71,234
420,3,64,"Shawshank Redemption, The (1994)",4.658,201
420,4,483,Casablanca (1942),4.658,178
420,5,50,Star Wars (1977),4.651,438
420,6,357,One Flew Over the Cuckoo's Nest (1975),4.63,200
420,7,169,"Wrong Trousers, The (1993)",4.611,87
420,8,178,12 Angry Men (1957),4.595,89
420,9,923,Raise the Red Lantern (1991),4.592,43
420,10,134,Citizen Kane (1941),4.561,136
421,1,408,"Close Shave, A (1995)",4.39,89
421,2,64,"Shawshank Redemption, The (1994)",4.353,201
421,3,318,Schindler's List (1993),4.333,234
421,4,12,"Usual Suspects, The (1995)",4.325,202
421,5,357,One Flew Over the Cuckoo's Nest (1975),4.285,200
421,6,169,"Wrong Trousers, The (1993)",4.26,87
421,7,178,12 Angry Men (1957),4.243,89
421,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.22,44
421,9,483,Casablanca (1942),4.193,178
421,10,313,Titanic (1997),4.191,272
422,1,408,"Close Shave, A (1995)",4.514,89
422,2,513,"Third Man, The (1949)",4.508,45
422,3,318,Schindler's List (1993),4.506,234
422,4,483,Casablanca (1942),4.503,178
422,5,64,"Shawshank Redemption, The (1994)",4.413,201
422,6,169,"Wrong Trousers, The (1993)",4.403,87
422,7,178,12 Angry Men (1957),4.401,89
422,8,488,Sunset Blvd. (1950),4.4,47
422,9,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.389,146
422,10,603,Rear Window (1954),4.382,155
423,1,318,Schindler's List (1993),4.516,234
423,2,483,Casablanca (1942),4.516,178
423,3,408,"Close Shave, A (1995)",4.507,89
423,4,357,One Flew Over the Cuckoo's Nest (1975),4.434,200
423,5,64,"Shawshank Redemption, The (1994)",4.432,201
423,6,647,Ran (1985),4.424,50
423,7,178,12 Angry Men (1957),4.421,89
423,8,169,"Wrong Trousers, The (1993)",4.42,87
423,9,513,"Third Man, The (1949)",4.414,45
423,10,488,Sunset Blvd. (1950),4.405,47
424,1,408,"Close Shave, A (1995)",4.365,89
424,2,318,Schindler's List (1993),4.338,234
424,3,483,Casablanca (1942),4.17,178
424,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.167,44
424,5,64,"Shawshank Redemption, The (1994)",4.141,201
424,6,178,12 Angry Men (1957),4.134,89
424,7,169,"Wrong Trousers, The (1993)",4.107,87
424,8,513,"Third Man, The (1949)",4.071,45
424,9,515,"Boot, Das (1981)",4.069,148
424,10,313,Titanic (1997),4.069,272
425,1,483,Casablanca (1942),4.02,178
425,2,408,"Close Shave, A (1995)",3.994,89
425,3,169,"Wrong Trousers, The (1993)",3.961,87
425,4,12,"Usual Suspects, The (1995)",3.946,202
425,5,513,"Third Man, The (1949)",3.931,45
425,6,480,North by Northwest (1959),3.916,134
425,7,603,Rear Window (1954),3.907,155
425,8,285,Secrets & Lies (1996),3.907,124
425,9,427,To Kill a Mockingbird (1962),3.898,176
425,10,178,12 Angry Men (1957),3.891,89
426,1,408,"Close Shave, A (1995)",4.37,89
426,2,513,"Third Man, The (1949)",4.328,45
426,3,64,"Shawshank Redemption, The (1994)",4.317,201
426,4,169,"Wrong Trousers, The (1993)",4.274,87
426,5,357,One Flew Over the Cuckoo's Nest (1975),4.265,200
426,6,285,Secrets & Lies (1996),4.251,124
426,7,272,Good Will Hunting (1997),4.247,155
426,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.231,44
426,9,515,"Boot, Das (1981)",4.206,148
426,10,923,Raise the Red Lantern (1991),4.188,43
427,1,182,GoodFellas (1990),5.0,164
427,2,496,It's a Wonderful Life (1946),5.0,180
427,3,15,Mr. Holland's Opus (1995),5.0,202
427,4,14,"Postino, Il (1994)",5.0,134
427,5,176,Aliens (1986),5.0,203
427,6,408,"Close Shave, A (1995)",5.0,89
427,7,483,Casablanca (1942),5.0,178
427,8,180,Apocalypse Now (1979),5.0,166
427,9,156,Reservoir Dogs (1992),5.0,116
427,10,651,Glory (1989),5.0,128
428,1,483,Casablanca (1942),4.964,178
428,2,178,12 Angry Men (1957),4.943,89
428,3,408,"Close Shave, A (1995)",4.927,89
428,4,318,Schindler's List (1993),4.926,234
428,5,64,"Shawshank Redemption, The (1994)",4.897,201
428,6,169,"Wrong Trousers, The (1993)",4.892,87
428,7,513,"Third Man, The (1949)",4.892,45
428,8,488,Sunset Blvd. (1950),4.85,47
428,9,603,Rear Window (1954),4.829,155
428,10,657,"Manchurian Candidate, The (1962)",4.808,101
429,1,408,"Close Shave, A (1995)",4.419,89
429,2,513,"Third Man, The (1949)",4.316,45
429,3,169,"Wrong Trousers, The (1993)",4.268,87
429,4,923,Raise the Red Lantern (1991),4.243,43
429,5,357,One Flew Over the Cuckoo's Nest (1975),4.237,200
429,6,178,12 Angry Men (1957),4.202,89
429,7,272,Good Will Hunting (1997),4.185,155
429,8,285,Secrets & Lies (1996),4.16,124
429,9,515,"Boot, Das (1981)",4.157,148
429,10,313,Titanic (1997),4.14,272
430,1,408,"Close Shave, A (1995)",4.342,89
430,2,169,"Wrong Trousers, The (1993)",4.286,87
430,3,483,Casablanca (1942),4.265,178
430,4,178,12 Angry Men (1957),4.198,89
430,5,488,Sunset Blvd. (1950),4.17,47
430,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.156,44
430,7,603,Rear Window (1954),4.148,155
430,8,513,"Third Man, The (1949)",4.145,45
430,9,923,Raise the Red Lantern (1991),4.137,43
430,10,357,One Flew Over the Cuckoo's Nest (1975),4.134,200
431,1,318,Schindler's List (1993),4.515,234
431,2,408,"Close Shave, A (1995)",4.481,89
431,3,513,"Third Man, The (1949)",4.479,45
431,4,483,Casablanca (1942),4.46,178
431,5,313,Titanic (1997),4.451,272
431,6,178,12 Angry Men (1957),4.451,89
431,7,169,"Wrong Trousers, The (1993)",4.445,87
431,8,64,"Shawshank Redemption, The (1994)",4.433,201
431,9,511,Lawrence of Arabia (1962),4.384,127
431,10,357,One Flew Over the Cuckoo's Nest (1975),4.35,200
432,1,408,"Close Shave, A (1995)",4.772,89
432,2,483,Casablanca (1942),4.763,178
432,3,178,12 Angry Men (1957),4.716,89
432,4,318,Schindler's List (1993),4.681,234
432,5,192,Raging Bull (1980),4.654,85
432,6,357,One Flew Over the Cuckoo's Nest (1975),4.653,200
432,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.641,44
432,8,64,"Shawshank Redemption, The (1994)",4.638,201
432,9,513,"Third Man, The (1949)",4.625,45
432,10,480,North by Northwest (1959),4.61,134
433,1,408,"Close Shave, A (1995)",4.238,89
433,2,513,"Third Man, The (1949)",4.185,45
433,3,318,Schindler's List (1993),4.165,234
433,4,64,"Shawshank Redemption, The (1994)",4.142,201
433,5,483,Casablanca (1942),4.126,178
433,6,98,"Silence of the Lambs, The (1991)",4.086,290
433,7,357,One Flew Over the Cuckoo's Nest (1975),4.072,200
433,8,923,Raise the Red Lantern (1991),4.063,43
433,9,174,Raiders of the Lost Ark (1981),4.059,317
433,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.053,44
434,1,408,"Close Shave, A (1995)",4.828,89
434,2,169,"Wrong Trousers, The (1993)",4.769,87
434,3,483,Casablanca (1942),4.713,178
434,4,64,"Shawshank Redemption, The (1994)",4.709,201
434,5,12,"Usual Suspects, The (1995)",4.691,202
434,6,923,Raise the Red Lantern (1991),4.67,43
434,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.66,44
434,8,603,Rear Window (1954),4.632,155
434,9,511,Lawrence of Arabia (1962),4.625,127
434,10,515,"Boot, Das (1981)",4.621,148
435,1,408,"Close Shave, A (1995)",4.325,89
435,2,64,"Shawshank Redemption, The (1994)",4.314,201
435,3,169,"Wrong Trousers, The (1993)",4.294,87
435,4,483,Casablanca (1942),4.241,178
435,5,923,Raise the Red Lantern (1991),4.237,43
435,6,178,12 Angry Men (1957),4.233,89
435,7,513,"Third Man, The (1949)",4.223,45
435,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.2,44
435,9,480,North by Northwest (1959),4.192,134
435,10,488,Sunset Blvd. (1950),4.15,47
436,1,408,"Close Shave, A (1995)",4.813,89
436,2,318,Schindler's List (1993),4.786,234
436,3,483,Casablanca (1942),4.73,178
436,4,513,"Third Man, The (1949)",4.699,45
436,5,357,One Flew Over the Cuckoo's Nest (1975),4.683,200
436,6,178,12 Angry Men (1957),4.658,89
436,7,174,Raiders of the Lost Ark (1981),4.643,317
436,8,64,"Shawshank Redemption, The (1994)",4.639,201
436,9,657,"Manchurian Candidate, The (1962)",4.62,101
436,10,251,Shall We Dance? (1996),4.614,31
437,1,408,"Close Shave, A (1995)",4.578,89
437,2,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.36,146
437,3,169,"Wrong Trousers, The (1993)",4.358,87
437,4,654,Chinatown (1974),4.348,113
437,5,50,Star Wars (1977),4.345,438
437,6,178,12 Angry Men (1957),4.345,89
437,7,513,"Third Man, The (1949)",4.338,45
437,8,64,"Shawshank Redemption, The (1994)",4.338,201
437,9,647,Ran (1985),4.324,50
437,10,493,"Thin Man, The (1934)",4.324,49
438,1,169,"Wrong Trousers, The (1993)",5.0,87
438,2,408,"Close Shave, A (1995)",5.0,89
438,3,318,Schindler's List (1993),4.961,234
438,4,64,"Shawshank Redemption, The (1994)",4.945,201
438,5,483,Casablanca (1942),4.932,178
438,6,603,Rear Window (1954),4.926,155
438,7,657,"Manchurian Candidate, The (1962)",4.875,101
438,8,513,"Third Man, The (1949)",4.868,45
438,9,480,North by Northwest (1959),4.867,134
438,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.865,44
439,1,408,"Close Shave, A (1995)",4.717,89
439,2,169,"Wrong Trousers, The (1993)",4.651,87
439,3,480,North by Northwest (1959),4.627,134
439,4,178,12 Angry Men (1957),4.605,89
439,5,318,Schindler's List (1993),4.604,234
439,6,483,Casablanca (1942),4.601,178
439,7,50,Star Wars (1977),4.596,438
439,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.544,44
439,9,513,"Third Man, The (1949)",4.536,45
439,10,64,"Shawshank Redemption, The (1994)",4.535,201
440,1,318,Schindler's List (1993),5.0,234
440,2,64,"Shawshank Redemption, The (1994)",5.0,201
440,3,513,"Third Man, The (1949)",5.0,45
440,4,408,"Close Shave, A (1995)",4.981,89
440,5,178,12 Angry Men (1957),4.975,89
440,6,169,"Wrong Trousers, The (1993)",4.949,87
440,7,483,Casablanca (1942),4.947,178
440,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.936,44
440,9,98,"Silence of the Lambs, The (1991)",4.912,290
440,10,511,Lawrence of Arabia (1962),4.897,127
441,1,318,Schindler's List (1993),4.626,234
441,2,408,"Close Shave, A (1995)",4.6,89
441,3,64,"Shawshank Redemption, The (1994)",4.585,201
441,4,483,Casablanca (1942),4.568,178
441,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.555,44
441,6,513,"Third Man, The (1949)",4.554,45
441,7,50,Star Wars (1977),4.539,438
441,8,657,"Manchurian Candidate, The (1962)",4.534,101
441,9,190,Henry V (1989),4.532,85
441,10,178,12 Angry Men (1957),4.531,89
442,1,408,"Close Shave, A (1995)",4.128,89
442,2,483,Casablanca (1942),4.055,178
442,3,178,12 Angry Men (1957),4.051,89
442,4,169,"Wrong Trousers, The (1993)",4.022,87
442,5,513,"Third Man, The (1949)",4.018,45
442,6,64,"Shawshank Redemption, The (1994)",4.015,201
442,7,357,One Flew Over the Cuckoo's Nest (1975),3.998,200
442,8,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3.985,146
442,9,657,"Manchurian Candidate, The (1962)",3.96,101
442,10,603,Rear Window (1954),3.959,155
443,1,318,Schindler's List (1993),4.636,234
443,2,64,"Shawshank Redemption, The (1994)",4.625,201
443,3,169,"Wrong Trousers, The (1993)",4.618,87
443,4,408,"Close Shave, A (1995)",4.596,89
443,5,483,Casablanca (1942),4.588,178
443,6,513,"Third Man, The (1949)",4.579,45
443,7,488,Sunset Blvd. (1950),4.558,47
443,8,178,12 Angry Men (1957),4.549,89
